Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,47,1,41,0,1,1,38466,999,187,0
1,48,1,28,0,2,1,2630,156,76,0
0,52,1,46,0,1,1,25492,26,180,0
0,71,1,46,1,1,0,37472,26,255,0
0,25,1,11,0,0,1,2630,152,189,1
1,38,1,10,0,1,1,29466,122,252,0
1,80,1,47,1,1,0,28975,999,133,0
0,20,1,29,1,0,0,2630,160,247,0
1,22,1,8,1,0,0,44406,160,274,0
1,24,1,29,0,1,0,2630,154,246,0
1,22,1,15,0,0,0,22786,152,246,0
1,37,1,46,0,1,1,20011,26,293,1
1,30,1,15,1,0,0,39441,152,42,0
0,23,1,37,0,0,0,2630,152,115,0
0,48,1,3,0,1,1,37740,124,97,0
0,25,1,6,0,0,1,24939,152,87,0
0,24,1,40,1,0,0,26768,152,215,0
1,41,1,8,1,1,0,45142,124,201,0
0,27,1,15,1,0,0,30191,152,56,0
1,51,1,28,0,1,1,34570,154,242,0
0,28,1,18,1,0,0,30812,152,257,0
0,23,1,35,1,0,0,33239,152,41,0
1,31,1,28,1,0,0,49860,151,35,0
0,25,1,27,1,0,0,31407,152,270,0
0,30,1,50,0,0,1,34676,152,263,0
1,33,1,21,1,0,0,27461,152,175,0
1,27,1,28,1,1,0,35659,124,112,0
1,53,1,11,0,1,1,2630,156,154,0
0,36,1,3,1,1,0,34637,124,263,0
0,23,1,21,1,0,0,21388,152,178,0
1,51,1,28,0,1,1,2630,124,26,0
0,41,1,28,0,1,1,42992,124,138,0
0,30,1,33,1,0,0,33812,152,94,0
1,22,1,36,1,0,0,31321,160,132,0
1,32,1,24,1,1,0,29383,26,29,0
1,61,1,28,1,1,0,72963,26,192,0
1,41,1,14,0,1,1,22540,124,221,1
1,36,1,46,1,1,0,33622,152,281,0
1,23,1,50,1,0,0,30401,152,93,0
0,21,1,45,1,0,0,26033,152,276,0
0,34,1,28,0,1,1,38912,157,268,0
1,30,1,28,0,1,0,57143,26,227,0
1,55,1,10,0,1,1,31769,26,262,0
1,62,1,28,0,1,1,50189,26,75,1
1,23,1,9,0,0,1,37698,151,10,0
1,40,1,46,1,1,0,40668,124,236,0
0,41,1,28,0,1,1,52656,999,116,0
0,38,1,28,0,1,1,24075,999,81,0
0,25,1,46,1,0,0,24841,152,56,0
0,26,1,37,1,0,0,30990,152,259,0
1,27,1,14,1,0,1,27217,152,259,0
0,34,1,39,1,1,0,2630,26,62,0
0,57,1,8,0,1,1,34078,26,272,0
0,24,1,5,1,0,0,31088,152,34,0
0,26,1,36,0,0,0,2630,151,147,0
0,25,1,8,0,1,0,2630,157,107,0
0,43,1,28,0,1,1,35808,26,254,0
1,55,1,28,0,1,0,36322,124,229,0
1,48,1,28,0,1,1,34712,122,230,0
0,23,1,34,0,0,1,25237,152,132,0
1,33,1,8,0,0,1,72963,124,120,0
0,25,1,15,1,0,0,42022,152,75,0
1,70,1,41,0,1,0,45177,124,102,0
0,28,1,24,1,0,0,2630,152,129,0
1,56,1,13,0,1,1,32482,124,258,0
0,24,1,7,1,0,0,2630,152,95,0
1,63,1,50,1,1,0,33022,124,103,0
0,50,1,28,0,1,1,44615,26,161,1
0,64,1,33,0,1,1,23291,26,100,0
1,69,1,28,0,2,1,26139,26,35,0
0,49,1,28,0,1,1,35927,999,182,0
1,58,1,28,0,1,1,31376,124,36,0
1,22,1,6,1,0,0,40156,152,154,0
0,22,1,36,0,0,1,47432,152,150,0
1,48,1,8,0,1,1,36418,26,298,1
0,24,1,21,0,0,0,25333,152,123,0
0,41,1,46,0,1,1,23684,26,32,0
0,32,1,46,1,0,0,48721,152,114,0
1,21,1,10,1,0,0,36464,152,182,0
1,22,1,35,1,0,0,22740,152,54,0
1,24,1,16,0,0,1,30587,26,254,0
1,77,1,28,1,1,0,45789,999,170,0
0,25,1,25,1,0,0,26460,152,287,0
1,40,1,12,0,1,1,2630,156,150,1
0,22,1,42,1,0,0,2630,152,90,0
0,28,1,30,1,0,0,29202,152,229,0
1,25,1,21,1,0,0,36063,152,276,0
0,25,1,41,1,0,0,30955,26,88,0
1,26,1,30,1,0,0,32006,152,117,0
0,40,1,33,0,1,0,27316,124,156,0
1,23,1,9,0,0,0,31801,152,257,0
1,37,1,28,0,1,1,37002,26,242,0
1,32,1,46,0,1,1,2630,26,114,0
1,49,1,29,0,1,1,40118,26,106,1
0,26,1,47,0,0,1,2630,154,267,0
1,56,1,28,0,1,1,52563,26,130,0
1,52,1,28,0,1,1,32765,26,257,1
1,24,1,36,0,0,1,36395,152,82,1
1,21,1,46,0,0,1,22920,160,64,0
0,27,1,3,1,0,0,32913,152,277,0
1,51,1,30,0,0,1,24091,152,218,0
1,54,1,33,0,2,1,2630,124,73,0
0,36,1,15,0,1,1,41522,154,88,1
1,50,1,18,1,1,0,37045,26,268,0
1,43,1,34,0,1,1,27586,26,218,0
1,45,1,28,0,1,1,40395,26,297,1
1,41,1,28,0,1,1,39884,124,141,1
0,60,1,28,1,1,0,54384,124,151,0
0,31,1,46,0,1,1,37630,26,159,0
1,40,1,17,0,1,1,29807,124,168,0
1,64,1,28,0,1,1,65086,26,135,0
1,49,1,47,0,1,1,30874,26,50,1
0,26,1,8,1,0,0,29055,152,134,0
1,24,1,44,1,0,0,29502,152,45,0
1,65,1,11,1,1,0,2630,999,257,0
1,47,1,28,0,2,1,46761,122,94,0
1,59,1,41,1,1,0,33735,124,223,0
0,32,1,35,1,0,0,36038,152,245,0
0,44,1,28,0,1,1,2630,26,65,1
1,43,1,28,0,1,1,42293,124,252,1
0,21,1,36,1,0,0,31044,152,239,0
1,66,1,30,0,1,1,23235,26,262,1
1,59,1,46,1,1,0,48823,124,246,0
0,30,1,8,0,0,1,41833,152,88,0
1,28,1,2,1,0,0,24480,152,115,0
1,48,1,33,1,1,0,38126,124,274,0
1,47,1,28,0,1,1,62122,26,259,0
0,25,1,46,0,0,1,22981,152,217,0
0,23,1,29,1,0,0,35291,152,24,0
0,71,1,11,1,1,0,20398,999,267,0
0,22,1,37,0,0,1,31102,152,191,0
0,25,1,37,0,0,1,21720,152,27,0
1,51,1,1,0,1,1,2630,26,146,0
0,57,1,28,0,1,1,37977,124,190,0
1,50,1,8,0,1,1,30605,26,10,0
0,24,1,6,0,0,1,19543,152,259,0
1,57,1,28,0,1,1,35013,124,118,0
1,20,1,28,0,1,1,2630,156,59,0
1,52,1,11,1,1,0,71101,26,194,0
0,50,1,28,0,1,1,50434,26,11,0
1,41,1,9,0,1,1,31677,26,274,0
1,24,1,28,0,0,1,59879,160,277,0
0,49,1,28,0,1,1,30347,26,112,0
0,44,1,8,0,1,1,35448,124,178,1
1,30,1,28,0,1,1,2630,156,44,0
1,50,1,28,0,1,1,41451,26,142,0
0,63,1,18,0,1,1,32600,999,129,1
1,23,1,47,0,0,1,24342,152,64,0
0,25,1,15,0,0,1,45527,152,176,0
1,67,1,28,0,1,1,32590,124,245,0
0,26,1,3,0,0,1,19776,152,147,0
0,57,1,28,0,1,1,39276,154,127,1
0,24,1,14,1,0,0,29659,151,26,0
0,31,1,41,0,0,1,23976,26,34,0
0,49,1,28,1,1,0,26320,26,117,0
0,24,1,6,1,0,0,24420,152,58,0
0,23,1,29,1,0,0,26404,152,51,0
0,25,1,27,0,0,1,16796,152,131,0
1,22,1,50,1,0,0,31020,152,117,0
0,45,1,46,0,1,1,20041,26,249,0
1,28,1,6,1,0,0,20497,152,285,0
1,53,1,8,1,1,0,2630,124,139,0
0,42,1,3,0,1,1,27064,124,38,1
0,45,1,28,0,1,1,2630,163,89,0
1,65,1,0,0,1,1,2630,26,252,0
1,24,1,17,1,0,0,40239,152,17,0
0,46,1,28,0,1,1,34795,122,264,1
0,21,1,50,1,0,0,51208,160,41,0
0,24,1,28,1,0,0,26282,152,244,0
0,66,1,28,0,1,1,33906,999,77,1
0,24,1,8,0,0,1,32810,152,56,1
0,55,1,8,0,1,1,44432,124,132,0
0,46,1,24,0,1,1,48539,26,289,1
1,28,1,47,0,0,1,36092,152,142,1
1,42,1,28,0,1,1,2630,26,203,0
1,64,1,28,0,1,1,39169,26,285,0
0,22,1,8,1,0,0,70375,152,298,0
1,34,1,21,0,1,0,22576,154,58,0
1,73,1,28,0,1,1,59190,122,13,1
0,23,1,8,1,0,0,28456,152,130,0
1,27,1,37,0,0,1,2630,152,67,1
0,23,1,28,1,0,0,58549,152,27,0
1,22,1,47,0,0,0,25160,152,160,0
0,55,1,28,0,1,1,42615,124,54,0
0,32,1,50,1,0,0,48427,152,58,0
1,29,1,3,0,0,1,2630,152,108,1
1,25,1,28,1,0,0,31416,152,27,0
0,22,1,21,0,0,1,31411,152,119,1
0,30,1,3,0,0,1,29044,154,12,0
1,48,1,20,0,1,1,2630,124,124,0
0,53,1,35,0,1,1,28958,124,249,0
1,24,1,36,0,0,1,45525,152,63,1
0,40,1,12,0,1,1,21129,157,192,0
1,39,1,0,0,1,1,2630,999,180,0
1,21,1,15,1,0,0,54072,160,23,0
1,41,1,28,0,2,1,52819,26,127,0
0,40,1,28,0,1,1,38493,124,120,1
1,60,1,28,0,1,1,72963,122,147,1
1,23,1,46,0,0,1,37095,152,91,0
1,30,1,30,0,0,1,34524,124,143,0
0,23,1,33,1,0,0,37957,152,76,0
1,45,1,37,0,2,1,36414,124,19,0
1,45,1,21,0,1,1,21863,124,151,0
1,50,1,28,1,1,0,58521,26,193,0
0,49,1,3,1,1,0,26196,124,174,0
0,37,1,28,0,1,1,29726,124,263,1
1,47,1,50,0,1,1,35606,26,37,0
1,50,1,28,0,1,1,44867,124,288,1
0,24,1,46,0,0,1,32488,160,108,0
0,46,1,7,1,1,0,2630,26,280,0
0,27,1,21,1,0,0,42194,152,50,0
0,24,1,6,1,0,0,31708,152,258,0
0,24,1,29,1,0,0,35837,152,237,0
0,40,1,15,0,1,1,2630,152,277,0
0,25,1,46,1,0,0,27750,152,13,0
0,28,1,29,1,0,0,52275,152,289,0
0,25,1,29,1,0,0,26089,152,109,0
1,75,1,28,1,1,0,26744,26,175,0
1,21,1,46,0,0,1,23925,160,269,0
1,62,1,11,0,1,1,39656,26,47,0
0,72,1,28,0,1,1,66643,26,148,0
1,29,1,28,0,0,1,51541,124,85,0
1,44,1,28,0,1,1,43368,124,61,1
1,25,1,13,0,0,1,23385,152,235,0
0,23,1,2,0,0,1,34328,152,287,0
1,24,1,2,0,0,1,28420,152,161,0
1,22,1,15,1,0,0,35343,152,48,0
0,24,1,15,1,0,1,28631,152,296,0
0,22,1,20,1,0,1,2630,156,116,0
1,35,1,3,0,1,1,2630,154,81,1
1,44,1,28,0,1,0,51373,124,132,0
0,57,1,28,0,2,1,39750,26,170,0
1,41,1,46,0,1,1,2630,124,29,0
1,49,1,38,1,1,0,21409,124,254,0
1,25,1,2,0,0,0,29197,152,207,0
0,69,1,41,1,1,0,48560,26,176,0
1,60,1,28,0,1,1,44609,124,53,1
0,25,1,3,1,0,0,29973,152,14,0
1,67,1,39,0,1,1,2630,26,285,0
1,25,1,27,1,0,0,25763,152,268,0
0,26,1,22,0,0,0,25059,152,292,0
1,61,1,41,0,1,1,35783,124,109,0
0,23,1,8,1,0,0,45235,152,118,0
0,23,1,27,1,0,0,38793,152,127,0
0,31,1,36,0,0,0,2630,152,161,0
0,25,1,14,0,0,0,40322,152,191,0
1,39,1,3,0,1,0,2630,124,45,0
0,44,1,48,1,1,0,2630,124,131,0
0,24,1,28,0,0,0,31154,999,43,0
1,38,1,28,1,1,0,40054,26,248,0
1,24,1,10,1,0,0,24099,152,247,0
1,21,1,16,0,0,1,29791,152,296,0
0,36,1,12,0,1,1,18809,124,235,1
1,76,1,28,0,1,1,41008,26,67,0
0,23,1,30,1,0,0,20030,152,35,0
1,58,1,11,1,1,0,2630,124,15,0
0,22,1,27,0,0,0,22423,152,90,0
0,27,1,8,1,0,0,48053,152,294,0
0,35,1,15,1,1,0,48710,152,251,0
0,50,1,46,0,1,0,24436,124,224,0
0,43,1,28,0,1,1,40401,26,279,1
0,23,1,15,1,0,0,39207,152,42,0
1,29,1,50,1,0,0,36182,152,242,0
0,22,1,6,1,0,0,32276,152,263,0
0,48,1,8,0,1,1,46603,154,101,0
1,46,1,50,1,1,0,2630,152,195,0
0,21,1,39,0,0,0,29119,163,230,0
0,29,1,46,1,0,0,39150,152,63,0
1,38,1,0,1,1,0,2630,122,237,0
1,64,1,28,0,1,1,59061,26,113,1
0,44,1,28,0,1,1,49181,26,29,0
1,57,1,10,0,1,1,37218,26,70,0
0,41,1,33,1,1,0,26103,152,82,0
1,25,1,34,0,0,1,2630,152,199,0
1,46,1,28,0,2,1,32643,999,132,0
1,42,1,28,1,1,0,72963,26,47,0
1,39,1,28,0,1,1,44620,124,17,1
0,22,1,37,0,0,1,40308,124,245,0
0,29,1,3,1,0,0,2630,152,150,0
0,25,1,46,1,0,0,41877,152,70,0
0,27,1,14,0,0,1,2630,152,118,0
1,30,1,8,1,0,0,30757,152,152,0
1,23,1,45,1,0,0,25432,152,152,0
0,25,1,28,0,0,1,50277,26,156,0
0,23,1,33,1,0,0,24567,152,296,0
1,53,1,8,1,1,0,61377,999,142,0
0,27,1,28,1,0,0,45278,152,247,0
1,43,1,14,0,1,1,26344,124,65,0
0,27,1,15,1,0,0,30372,152,229,0
1,45,1,41,0,1,1,37365,124,117,0
0,38,1,8,1,1,0,45936,152,117,0
0,23,1,42,0,0,1,41111,124,91,0
1,25,1,14,1,0,0,37945,152,122,0
1,72,1,28,1,1,0,38546,26,19,0
0,20,1,15,1,0,0,41669,160,135,0
1,49,1,8,0,1,1,33744,26,41,0
1,26,1,18,0,1,1,2630,157,201,0
1,32,1,36,1,0,0,34057,152,150,0
0,21,1,47,0,0,1,34473,160,138,0
1,53,1,8,0,1,1,43049,26,15,0
1,44,1,46,0,1,1,31549,26,144,0
0,24,1,15,0,0,1,35694,160,122,0
0,23,1,43,1,0,0,20498,152,218,0
1,49,1,8,0,1,1,48542,124,113,0
1,26,1,28,1,0,0,36020,152,270,0
1,37,1,48,1,1,0,2630,26,115,0
1,68,1,3,0,1,0,32526,26,151,0
1,26,1,29,1,0,0,30726,152,64,0
1,42,1,15,1,1,0,22747,124,42,0
1,58,1,24,0,1,1,2630,157,162,1
0,23,1,46,1,0,0,28965,152,215,0
1,22,1,39,0,0,1,34101,152,138,0
1,74,1,7,0,1,1,58668,999,30,0
0,25,1,28,1,0,1,30463,152,81,0
1,42,1,12,1,1,1,26977,124,191,0
0,62,1,8,1,1,0,42014,26,127,0
0,29,1,37,1,0,0,34512,152,194,0
1,30,1,7,0,1,1,25789,163,31,1
0,43,1,48,0,1,1,2630,156,134,0
0,21,1,3,1,0,1,32870,152,63,0
0,31,1,1,1,1,0,2630,124,21,0
1,30,1,28,0,0,0,2630,999,169,0
1,30,1,38,0,1,1,2630,157,17,1
0,44,1,28,0,1,1,52631,26,15,0
0,30,1,28,1,0,0,2630,152,259,0
0,24,1,45,1,0,0,29172,152,62,0
1,23,1,30,1,0,0,23860,152,221,0
1,72,1,28,0,1,1,49147,26,290,1
0,49,1,7,0,1,1,2630,26,61,1
1,48,1,6,0,1,1,40503,124,65,0
1,37,1,6,0,1,1,27462,154,112,0
0,27,1,3,0,0,1,33829,160,133,0
0,38,1,41,0,1,0,2630,124,120,0
0,56,1,46,1,1,0,25307,26,139,0
0,46,1,48,0,1,1,2630,124,213,0
1,65,1,28,0,1,1,56767,124,125,0
0,24,1,49,1,0,0,27183,151,224,0
1,30,1,23,0,0,1,2630,156,171,1
0,27,1,41,0,0,1,62971,152,299,0
0,24,1,30,1,0,1,30648,152,177,0
0,23,1,17,0,0,1,35330,152,283,0
1,58,1,39,0,1,1,35606,124,169,1
1,45,1,27,0,1,1,2630,156,110,1
0,63,1,28,0,1,1,37735,26,147,0
1,52,1,28,0,2,1,36679,26,159,0
0,23,1,32,0,0,0,31573,26,38,0
0,24,1,11,1,0,0,21103,152,99,0
1,50,1,8,0,1,1,37407,124,101,1
0,53,1,28,0,1,1,38276,999,127,0
1,45,1,28,0,1,0,33317,124,79,0
1,27,1,28,0,0,1,72963,152,100,0
1,27,1,8,1,1,0,42106,26,20,0
1,21,1,30,0,0,1,27388,160,83,0
0,22,1,46,1,0,0,29657,152,105,0
0,69,1,0,0,1,0,2630,26,287,0
0,24,1,29,1,0,0,35345,152,137,0
0,48,1,28,0,1,1,39299,26,70,1
0,25,1,8,1,0,0,32930,152,40,0
1,22,1,28,1,0,0,41721,152,41,0
0,52,1,41,0,1,1,27471,26,41,0
1,45,1,46,1,1,1,33340,124,34,0
0,39,1,28,1,1,0,39132,26,217,0
0,22,1,8,0,1,1,46711,154,94,0
1,43,1,28,0,1,1,29648,124,242,1
1,21,1,47,0,0,1,2630,160,228,0
0,48,1,8,0,1,1,47501,124,80,0
0,23,1,46,1,0,0,24142,152,29,0
0,25,1,32,1,0,0,32523,152,266,0
1,80,1,50,1,1,0,38095,999,185,0
0,25,1,46,1,0,0,23615,152,261,0
1,35,1,4,1,1,0,21616,152,279,0
1,45,1,46,0,1,1,2630,124,217,1
0,48,1,1,0,1,1,2630,26,271,0
0,41,1,43,0,1,1,38277,157,256,0
0,36,1,30,0,1,1,2630,163,235,1
1,48,1,11,0,1,1,36860,26,261,0
1,76,1,29,0,2,1,25160,26,164,0
1,22,1,41,0,1,1,2630,156,281,0
0,42,1,50,0,1,1,31183,999,226,0
1,51,1,8,0,1,0,32021,999,240,0
0,42,1,3,0,1,1,30354,124,25,1
1,58,1,31,0,1,1,2630,26,122,0
1,24,1,37,1,0,0,41073,152,10,0
1,27,1,41,1,0,0,39423,152,215,0
1,26,1,4,0,1,1,2630,156,93,0
0,23,1,28,0,0,1,47982,124,132,0
1,54,1,28,0,1,1,2630,26,183,0
0,34,1,35,1,0,0,34062,152,38,0
0,23,1,32,1,0,0,39332,26,149,0
1,48,1,8,0,1,1,29284,999,115,0
1,51,1,28,0,1,1,48944,26,155,0
1,58,1,28,0,1,1,2630,999,222,0
1,63,1,28,0,1,0,42725,124,212,0
0,73,1,28,0,1,1,42875,124,76,0
1,59,1,29,1,1,0,22618,26,93,0
1,26,1,46,0,1,1,25607,154,241,1
0,64,1,28,0,1,1,70039,124,55,0
1,25,1,46,1,0,0,27289,152,131,0
0,23,1,8,1,0,0,32230,152,111,0
0,21,1,26,0,0,1,24036,152,132,0
1,54,1,28,0,1,1,39600,122,87,0
0,75,1,39,1,1,0,38931,999,191,0
1,31,1,8,0,0,1,29477,152,160,0
1,52,1,28,1,1,0,63775,154,223,0
1,41,1,8,1,1,0,30449,26,79,0
0,45,1,8,1,1,0,29526,152,69,0
1,31,1,8,0,0,1,38421,156,162,0
1,43,1,29,0,1,1,22506,124,178,1
0,23,1,41,0,0,1,25613,152,69,0
1,21,1,35,0,0,0,29237,160,105,0
1,51,1,48,0,1,1,2630,124,46,1
1,38,1,3,0,1,1,2630,163,75,0
1,72,1,28,0,2,1,27975,122,297,0
0,65,1,28,0,1,1,48203,26,37,0
1,61,1,20,0,1,1,2630,156,36,0
0,49,1,28,0,1,1,27167,156,87,0
0,72,1,8,0,2,1,44281,124,76,0
0,21,1,47,0,0,1,33533,152,207,0
1,71,1,38,0,1,1,30242,26,228,0
1,22,1,2,1,0,0,19610,152,91,0
1,55,1,15,0,1,1,2630,26,197,0
1,41,1,41,0,1,1,29808,124,103,0
1,24,1,6,1,0,0,30045,152,157,0
1,53,1,19,0,1,1,30875,122,287,0
1,45,1,19,0,1,1,2630,124,159,1
0,32,1,28,0,0,1,28372,122,212,1
1,24,1,5,0,0,1,31697,152,55,0
1,66,1,28,1,1,0,47630,124,44,0
1,64,1,8,1,1,1,41995,124,11,0
1,21,1,30,1,0,1,27258,152,144,0
1,25,1,12,1,0,0,24607,152,151,0
1,42,1,28,0,1,1,31409,999,231,1
0,28,1,41,1,0,0,31672,152,228,0
1,47,1,28,0,1,1,45092,122,192,0
1,39,1,28,1,1,0,61881,124,267,0
1,61,1,3,1,1,0,29141,124,54,0
0,23,1,21,1,0,0,22555,152,78,0
0,22,1,27,0,0,1,2630,26,132,0
1,41,1,36,0,1,1,2630,154,54,0
1,32,1,33,0,0,1,2630,157,229,0
1,36,1,15,0,1,1,2630,156,293,0
0,44,1,28,0,1,1,44212,26,98,1
1,21,1,17,0,0,1,39576,160,68,0
1,45,1,28,0,1,1,50277,124,67,1
1,23,1,28,0,0,1,51228,152,199,0
0,33,1,3,0,0,1,33693,152,63,0
1,59,1,24,0,2,1,46132,157,28,0
1,60,1,28,1,1,0,35802,26,174,0
0,76,1,8,1,1,0,2630,26,91,0
1,51,1,46,0,1,1,17695,154,26,0
0,38,1,20,0,1,1,2630,124,52,0
0,20,1,46,1,0,0,37133,160,48,0
1,51,1,28,0,1,1,25795,124,262,0
0,22,1,8,0,1,1,35717,124,230,0
0,22,1,23,0,0,1,2630,156,280,1
1,50,1,35,0,1,1,2630,999,258,1
0,29,1,46,1,0,0,23690,152,29,0
1,24,1,15,1,0,0,35634,152,92,0
0,73,1,8,1,1,0,40057,26,269,0
0,62,1,28,0,2,1,36744,26,207,0
0,30,1,45,1,0,0,14181,152,52,0
1,41,1,28,0,1,1,47686,124,221,0
1,23,1,47,0,0,0,25395,151,221,0
0,60,1,8,1,1,0,40572,26,112,0
1,49,1,28,0,1,1,48084,26,26,0
1,23,1,30,1,0,0,2630,152,226,0
1,22,1,30,1,0,0,25636,152,111,0
0,53,1,28,0,2,1,2630,999,12,0
1,30,1,6,1,0,0,34001,152,215,0
1,24,1,28,1,0,0,26192,152,269,0
0,49,1,33,1,1,0,22620,26,281,0
1,52,1,46,0,1,1,48346,124,80,0
0,31,1,29,1,0,0,28311,152,202,0
1,57,1,28,1,1,0,36949,124,25,0
0,22,1,2,0,0,0,30725,152,211,0
0,47,1,28,1,1,0,39345,26,12,0
0,23,1,28,1,0,0,48419,152,247,0
0,30,1,11,0,0,0,32425,152,94,0
0,66,1,28,0,1,1,56227,26,116,0
1,20,1,6,1,0,0,2630,160,47,0
1,21,1,47,1,0,0,34876,999,81,0
0,40,1,46,1,1,0,2630,26,67,0
1,38,1,26,0,1,1,30393,999,95,0
1,70,1,8,0,1,1,44577,26,172,0
1,29,1,28,0,0,0,2630,999,211,0
0,25,1,28,0,0,0,72963,152,120,0
0,26,1,8,1,0,0,31616,152,62,0
1,60,1,3,0,1,1,35009,124,165,0
0,22,1,26,1,0,0,25602,152,13,0
1,25,1,46,1,0,0,25017,152,29,0
1,58,1,28,1,1,0,2630,124,75,0
0,42,1,31,0,1,0,2630,999,171,0
0,25,1,6,1,0,0,22449,152,186,0
1,45,1,33,0,2,1,2630,26,233,0
0,43,1,28,0,1,1,42073,124,268,1
0,21,1,15,1,0,0,36400,152,179,0
1,49,1,48,1,1,0,2630,124,281,0
0,51,1,8,0,1,1,31654,999,296,0
0,44,1,28,0,1,0,2630,26,182,0
0,23,1,37,0,0,0,36544,151,47,0
1,43,1,28,0,1,1,42456,124,150,1
0,51,1,28,1,1,0,59076,26,112,0
0,37,1,41,1,1,0,37610,152,148,0
1,23,1,14,1,0,0,27247,152,159,0
0,23,1,45,1,0,0,19784,151,109,0
1,23,1,8,1,0,0,32810,152,137,0
1,23,1,30,1,0,0,35428,152,24,0
0,43,1,46,0,0,1,39111,26,122,1
0,27,1,28,1,0,0,21501,152,214,0
1,23,1,41,1,0,0,37471,152,27,0
1,43,1,8,0,1,0,35511,26,279,0
1,69,1,31,0,2,1,2630,999,176,0
1,21,1,15,0,0,1,28486,152,208,0
0,24,1,6,1,0,0,27745,152,172,0
0,46,1,28,0,1,1,37087,26,237,1
1,52,1,0,0,1,1,2630,122,279,0
0,22,1,30,1,0,0,19619,152,14,0
1,43,1,28,0,1,1,62663,124,117,0
0,22,1,14,1,0,0,20895,152,178,0
1,42,1,8,0,1,1,2630,26,182,0
1,22,1,10,1,0,0,28079,152,275,0
1,34,1,8,0,1,0,2630,157,195,0
0,30,1,29,1,0,0,33001,152,289,0
0,23,1,15,0,0,0,2630,152,248,0
0,48,1,48,1,1,0,2630,124,242,0
1,36,1,28,1,1,0,58736,122,54,0
1,24,1,30,1,0,0,22152,152,130,0
1,23,1,10,1,0,0,25839,152,115,0
1,24,1,28,1,0,0,33578,152,50,0
0,44,1,28,0,1,1,32373,26,68,0
0,23,1,2,1,0,0,33219,152,27,0
1,25,1,15,0,0,1,31379,152,139,0
1,63,1,28,0,1,1,68364,26,290,0
1,61,1,28,0,1,1,46518,124,195,0
0,26,1,50,1,0,0,23950,152,285,0
1,57,1,28,0,1,1,43856,999,171,0
0,22,1,46,1,0,0,23474,152,250,0
0,40,1,44,1,1,0,27939,124,136,0
1,26,1,35,1,0,0,30021,152,117,0
1,76,1,28,1,1,0,63627,26,89,0
0,65,1,28,0,1,1,45291,999,218,0
0,21,1,8,0,0,1,50638,152,68,0
1,40,1,41,0,1,1,28988,124,116,1
1,23,1,8,1,0,0,46301,160,91,0
1,25,1,41,1,0,0,33637,152,220,0
0,22,1,14,0,0,1,24433,152,287,0
0,21,1,41,1,0,0,43953,152,76,0
0,28,1,11,1,0,0,32368,999,17,0
1,57,1,48,1,1,0,2630,26,228,0
1,29,1,46,0,0,1,19456,152,70,0
1,58,1,28,0,2,1,39067,26,257,0
1,47,1,28,0,1,1,25697,124,30,0
0,22,1,46,1,0,0,25853,152,161,0
0,29,1,28,0,0,1,32443,152,23,1
0,22,1,24,0,0,1,30869,152,291,0
0,55,1,8,1,1,0,30773,26,123,0
1,23,1,36,1,0,0,43908,152,65,0
0,74,1,29,1,1,0,34335,124,82,0
1,55,1,3,1,1,1,28130,26,249,0
1,52,1,21,0,1,1,24552,124,233,0
1,30,1,11,1,0,0,28997,152,59,0
0,24,1,33,1,0,0,31281,152,57,0
1,47,1,28,0,1,1,2630,26,171,1
0,22,1,28,0,0,1,43752,124,239,0
0,30,1,21,1,0,0,26601,152,299,0
0,27,1,6,1,0,0,38679,152,143,0
0,47,1,13,0,1,1,29334,26,299,0
1,46,1,28,0,1,1,2630,999,197,1
1,33,1,8,1,0,0,28760,152,99,0
1,20,1,28,0,1,1,28509,26,107,0
1,54,1,28,0,1,1,39552,999,270,0
0,28,1,28,1,0,0,34715,152,262,0
1,43,1,28,0,1,1,32237,124,132,1
1,25,1,15,1,0,0,35557,152,167,0
1,24,1,8,1,0,0,30821,152,270,0
0,35,1,28,1,1,0,33490,26,146,0
0,22,1,21,1,0,0,39114,152,18,0
0,24,1,15,1,0,0,2630,160,76,0
1,72,1,28,0,1,1,2630,124,28,0
1,41,1,28,1,1,0,41617,124,248,0
1,45,1,28,1,1,0,28298,26,71,0
1,34,1,28,0,1,1,38857,26,277,0
1,21,1,41,0,0,0,31231,152,203,0
0,22,1,33,1,0,0,28039,152,151,0
1,74,1,11,1,1,0,41729,26,69,0
1,24,1,14,1,0,0,22242,151,67,0
1,71,1,28,1,1,0,29234,124,251,0
1,39,1,24,0,1,1,2630,157,161,0
1,48,1,19,1,1,0,38233,26,31,0
0,22,1,4,1,0,0,27874,160,153,0
1,21,1,33,0,0,1,24670,124,195,0
0,22,1,24,0,0,1,36527,152,149,1
1,69,1,28,0,1,1,32869,26,129,0
0,24,1,50,1,0,0,28996,152,201,0
1,38,1,37,0,1,1,36388,124,199,0
1,22,1,27,0,0,1,28706,152,183,0
1,44,1,33,0,1,1,37897,26,53,1
0,25,1,6,1,0,0,46927,152,38,0
0,24,1,18,0,0,1,29089,152,62,1
1,21,1,12,1,0,0,26824,160,155,0
0,23,1,10,1,0,0,25125,152,84,0
1,75,1,35,0,1,0,36322,26,187,0
1,33,1,38,0,0,1,30751,124,63,0
1,23,1,50,1,0,0,2630,152,71,0
1,59,1,43,0,1,1,34197,124,39,1
